Scenario,Asset,Strategy,Seed,Final Date,Final Value,Total Invested,Random Value
D,^GSPC,growing,92,4/11/25,43278,18100,42295.2
D,^GSPC,growing,93,4/11/25,43278,18100,44434.55
D,^GSPC,growing,94,4/11/25,43278,18100,43521.41
D,^GSPC,growing,95,4/11/25,43278,18100,42821.08
D,^GSPC,growing,96,4/11/25,43278,18100,43013.8
D,^GSPC,growing,97,4/11/25,43278,18100,46509.19
D,^GSPC,growing,98,4/11/25,43278,18100,43632.32
D,^GSPC,growing,99,4/11/25,43278,18100,42250.29
D,^GSPC,growing,100,4/11/25,43278,18100,44549.24
D,^GSPC,buythedip,1,4/11/25,1418.93,300,41972.41
D,^GSPC,buythedip,2,4/11/25,1418.93,300,42822.76
D,^GSPC,buythedip,3,4/11/25,1418.93,300,41552.49
D,^GSPC,buythedip,4,4/11/25,1418.93,300,44473.75
D,^GSPC,buythedip,5,4/11/25,1418.93,300,43723.49
D,^GSPC,buythedip,6,4/11/25,1418.93,300,41170
D,^GSPC,buythedip,7,4/11/25,1418.93,300,43140.79
D,^GSPC,buythedip,8,4/11/25,1418.93,300,43526.21
D,^GSPC,buythedip,9,4/11/25,1418.93,300,46075.46
D,^GSPC,buythedip,10,4/11/25,1418.93,300,41408.58
D,^GSPC,buythedip,11,4/11/25,1418.93,300,44730.35
D,^GSPC,buythedip,12,4/11/25,1418.93,300,42590.74
D,^GSPC,buythedip,13,4/11/25,1418.93,300,41751.66
D,^GSPC,buythedip,14,4/11/25,1418.93,300,43062.99
D,^GSPC,buythedip,15,4/11/25,1418.93,300,41772.71
D,^GSPC,buythedip,16,4/11/25,1418.93,300,44135.16
D,^GSPC,buythedip,17,4/11/25,1418.93,300,41351.87
D,^GSPC,buythedip,18,4/11/25,1418.93,300,40223.59
D,^GSPC,buythedip,19,4/11/25,1418.93,300,42692.54
D,^GSPC,buythedip,20,4/11/25,1418.93,300,47153.15
D,^GSPC,buythedip,21,4/11/25,1418.93,300,43695.24
D,^GSPC,buythedip,22,4/11/25,1418.93,300,44668.37
D,^GSPC,buythedip,23,4/11/25,1418.93,300,43373.6
D,^GSPC,buythedip,24,4/11/25,1418.93,300,42785.96
D,^GSPC,buythedip,25,4/11/25,1418.93,300,43378.26
D,^GSPC,buythedip,26,4/11/25,1418.93,300,47334.07
D,^GSPC,buythedip,27,4/11/25,1418.93,300,44337.3
D,^GSPC,buythedip,28,4/11/25,1418.93,300,43427.02
D,^GSPC,buythedip,29,4/11/25,1418.93,300,44763.78
D,^GSPC,buythedip,30,4/11/25,1418.93,300,42451.3
D,^GSPC,buythedip,31,4/11/25,1418.93,300,43427.25
D,^GSPC,buythedip,32,4/11/25,1418.93,300,46598.29
D,^GSPC,buythedip,33,4/11/25,1418.93,300,43973.57
D,^GSPC,buythedip,34,4/11/25,1418.93,300,40970.6
D,^GSPC,buythedip,35,4/11/25,1418.93,300,42920.74
D,^GSPC,buythedip,36,4/11/25,1418.93,300,42909.22
D,^GSPC,buythedip,37,4/11/25,1418.93,300,44760.88
D,^GSPC,buythedip,38,4/11/25,1418.93,300,43448.32
D,^GSPC,buythedip,39,4/11/25,1418.93,300,44747.36
D,^GSPC,buythedip,40,4/11/25,1418.93,300,42511.81
D,^GSPC,buythedip,41,4/11/25,1418.93,300,43644.44
D,^GSPC,buythedip,42,4/11/25,1418.93,300,44149.51
D,^GSPC,buythedip,43,4/11/25,1418.93,300,45362.46
D,^GSPC,buythedip,44,4/11/25,1418.93,300,44760.21
D,^GSPC,buythedip,45,4/11/25,1418.93,300,44908.29
D,^GSPC,buythedip,46,4/11/25,1418.93,300,44532.62
D,^GSPC,buythedip,47,4/11/25,1418.93,300,41814.64
D,^GSPC,buythedip,48,4/11/25,1418.93,300,43064.39
D,^GSPC,buythedip,49,4/11/25,1418.93,300,42697.57
D,^GSPC,buythedip,50,4/11/25,1418.93,300,43238.86
D,^GSPC,buythedip,51,4/11/25,1418.93,300,39667.81
D,^GSPC,buythedip,52,4/11/25,1418.93,300,45649.5
D,^GSPC,buythedip,53,4/11/25,1418.93,300,42559.46
D,^GSPC,buythedip,54,4/11/25,1418.93,300,41085.48
D,^GSPC,buythedip,55,4/11/25,1418.93,300,42325.18
D,^GSPC,buythedip,56,4/11/25,1418.93,300,44039.78
D,^GSPC,buythedip,57,4/11/25,1418.93,300,44397.9
D,^GSPC,buythedip,58,4/11/25,1418.93,300,45274.6
D,^GSPC,buythedip,59,4/11/25,1418.93,300,43906.12
D,^GSPC,buythedip,60,4/11/25,1418.93,300,42577.64
D,^GSPC,buythedip,61,4/11/25,1418.93,300,42496.54
D,^GSPC,buythedip,62,4/11/25,1418.93,300,43288.24
D,^GSPC,buythedip,63,4/11/25,1418.93,300,43519.39
D,^GSPC,buythedip,64,4/11/25,1418.93,300,45668.99
D,^GSPC,buythedip,65,4/11/25,1418.93,300,41750.12
D,^GSPC,buythedip,66,4/11/25,1418.93,300,43831.46
D,^GSPC,buythedip,67,4/11/25,1418.93,300,44325.42
D,^GSPC,buythedip,68,4/11/25,1418.93,300,41533.94
D,^GSPC,buythedip,69,4/11/25,1418.93,300,42918.65
D,^GSPC,buythedip,70,4/11/25,1418.93,300,44610.48
D,^GSPC,buythedip,71,4/11/25,1418.93,300,41419.21
D,^GSPC,buythedip,72,4/11/25,1418.93,300,44646.37
D,^GSPC,buythedip,73,4/11/25,1418.93,300,42361.69
D,^GSPC,buythedip,74,4/11/25,1418.93,300,42574.3
D,^GSPC,buythedip,75,4/11/25,1418.93,300,41300.79
D,^GSPC,buythedip,76,4/11/25,1418.93,300,42583.32
D,^GSPC,buythedip,77,4/11/25,1418.93,300,44277.82
D,^GSPC,buythedip,78,4/11/25,1418.93,300,43257.02
D,^GSPC,buythedip,79,4/11/25,1418.93,300,43662.07
D,^GSPC,buythedip,80,4/11/25,1418.93,300,43330.17
D,^GSPC,buythedip,81,4/11/25,1418.93,300,42635.31
D,^GSPC,buythedip,82,4/11/25,1418.93,300,45071.67
D,^GSPC,buythedip,83,4/11/25,1418.93,300,42053.24
D,^GSPC,buythedip,84,4/11/25,1418.93,300,43147.53
D,^GSPC,buythedip,85,4/11/25,1418.93,300,44200.3
D,^GSPC,buythedip,86,4/11/25,1418.93,300,42415.07
D,^GSPC,buythedip,87,4/11/25,1418.93,300,44517.87
D,^GSPC,buythedip,88,4/11/25,1418.93,300,41807.25
D,^GSPC,buythedip,89,4/11/25,1418.93,300,41984.98
D,^GSPC,buythedip,90,4/11/25,1418.93,300,42421.36
D,^GSPC,buythedip,91,4/11/25,1418.93,300,40344.51
D,^GSPC,buythedip,92,4/11/25,1418.93,300,42295.2
D,^GSPC,buythedip,93,4/11/25,1418.93,300,44434.55
D,^GSPC,buythedip,94,4/11/25,1418.93,300,43521.41
D,^GSPC,buythedip,95,4/11/25,1418.93,300,42821.08
D,^GSPC,buythedip,96,4/11/25,1418.93,300,43013.8
D,^GSPC,buythedip,97,4/11/25,1418.93,300,46509.19
D,^GSPC,buythedip,98,4/11/25,1418.93,300,43632.32
D,^GSPC,buythedip,99,4/11/25,1418.93,300,42250.29
D,^GSPC,buythedip,100,4/11/25,1418.93,300,44549.24
D,^GSPC,0.98buythedip,1,4/11/25,35023,23900,41972.41
D,^GSPC,0.98buythedip,2,4/11/25,35023,23900,42822.76
D,^GSPC,0.98buythedip,3,4/11/25,35023,23900,41552.49
D,^GSPC,0.98buythedip,4,4/11/25,35023,23900,44473.75
D,^GSPC,0.98buythedip,5,4/11/25,35023,23900,43723.49
D,^GSPC,0.98buythedip,6,4/11/25,35023,23900,41170
D,^GSPC,0.98buythedip,7,4/11/25,35023,23900,43140.79
D,^GSPC,0.98buythedip,8,4/11/25,35023,23900,43526.21
D,^GSPC,0.98buythedip,9,4/11/25,35023,23900,46075.46
D,^GSPC,0.98buythedip,10,4/11/25,35023,23900,41408.58
D,^GSPC,0.98buythedip,11,4/11/25,35023,23900,44730.35
D,^GSPC,0.98buythedip,12,4/11/25,35023,23900,42590.74
D,^GSPC,0.98buythedip,13,4/11/25,35023,23900,41751.66
D,^GSPC,0.98buythedip,14,4/11/25,35023,23900,43062.99
D,^GSPC,0.98buythedip,15,4/11/25,35023,23900,41772.71
D,^GSPC,0.98buythedip,16,4/11/25,35023,23900,44135.16
D,^GSPC,0.98buythedip,17,4/11/25,35023,23900,41351.87
D,^GSPC,0.98buythedip,18,4/11/25,35023,23900,40223.59
D,^GSPC,0.98buythedip,19,4/11/25,35023,23900,42692.54
D,^GSPC,0.98buythedip,20,4/11/25,35023,23900,47153.15
D,^GSPC,0.98buythedip,21,4/11/25,35023,23900,43695.24
D,^GSPC,0.98buythedip,22,4/11/25,35023,23900,44668.37
D,^GSPC,0.98buythedip,23,4/11/25,35023,23900,43373.6
D,^GSPC,0.98buythedip,24,4/11/25,35023,23900,42785.96
D,^GSPC,0.98buythedip,25,4/11/25,35023,23900,43378.26
D,^GSPC,0.98buythedip,26,4/11/25,35023,23900,47334.07
D,^GSPC,0.98buythedip,27,4/11/25,35023,23900,44337.3
D,^GSPC,0.98buythedip,28,4/11/25,35023,23900,43427.02
D,^GSPC,0.98buythedip,29,4/11/25,35023,23900,44763.78
D,^GSPC,0.98buythedip,30,4/11/25,35023,23900,42451.3
D,^GSPC,0.98buythedip,31,4/11/25,35023,23900,43427.25
D,^GSPC,0.98buythedip,32,4/11/25,35023,23900,46598.29
D,^GSPC,0.98buythedip,33,4/11/25,35023,23900,43973.57
D,^GSPC,0.98buythedip,34,4/11/25,35023,23900,40970.6
D,^GSPC,0.98buythedip,35,4/11/25,35023,23900,42920.74
D,^GSPC,0.98buythedip,36,4/11/25,35023,23900,42909.22
D,^GSPC,0.98buythedip,37,4/11/25,35023,23900,44760.88
D,^GSPC,0.98buythedip,38,4/11/25,35023,23900,43448.32
D,^GSPC,0.98buythedip,39,4/11/25,35023,23900,44747.36
D,^GSPC,0.98buythedip,40,4/11/25,35023,23900,42511.81
D,^GSPC,0.98buythedip,41,4/11/25,35023,23900,43644.44
D,^GSPC,0.98buythedip,42,4/11/25,35023,23900,44149.51
D,^GSPC,0.98buythedip,43,4/11/25,35023,23900,45362.46
D,^GSPC,0.98buythedip,44,4/11/25,35023,23900,44760.21
D,^GSPC,0.98buythedip,45,4/11/25,35023,23900,44908.29
D,^GSPC,0.98buythedip,46,4/11/25,35023,23900,44532.62
D,^GSPC,0.98buythedip,47,4/11/25,35023,23900,41814.64
D,^GSPC,0.98buythedip,48,4/11/25,35023,23900,43064.39
D,^GSPC,0.98buythedip,49,4/11/25,35023,23900,42697.57
D,^GSPC,0.98buythedip,50,4/11/25,35023,23900,43238.86
D,^GSPC,0.98buythedip,51,4/11/25,35023,23900,39667.81
D,^GSPC,0.98buythedip,52,4/11/25,35023,23900,45649.5
D,^GSPC,0.98buythedip,53,4/11/25,35023,23900,42559.46
D,^GSPC,0.98buythedip,54,4/11/25,35023,23900,41085.48
D,^GSPC,0.98buythedip,55,4/11/25,35023,23900,42325.18
D,^GSPC,0.98buythedip,56,4/11/25,35023,23900,44039.78
D,^GSPC,0.98buythedip,57,4/11/25,35023,23900,44397.9
D,^GSPC,0.98buythedip,58,4/11/25,35023,23900,45274.6
D,^GSPC,0.98buythedip,59,4/11/25,35023,23900,43906.12
D,^GSPC,0.98buythedip,60,4/11/25,35023,23900,42577.64
D,^GSPC,0.98buythedip,61,4/11/25,35023,23900,42496.54
D,^GSPC,0.98buythedip,62,4/11/25,35023,23900,43288.24
D,^GSPC,0.98buythedip,63,4/11/25,35023,23900,43519.39
D,^GSPC,0.98buythedip,64,4/11/25,35023,23900,45668.99
D,^GSPC,0.98buythedip,65,4/11/25,35023,23900,41750.12
D,^GSPC,0.98buythedip,66,4/11/25,35023,23900,43831.46
D,^GSPC,0.98buythedip,67,4/11/25,35023,23900,44325.42
D,^GSPC,0.98buythedip,68,4/11/25,35023,23900,41533.94
D,^GSPC,0.98buythedip,69,4/11/25,35023,23900,42918.65
D,^GSPC,0.98buythedip,70,4/11/25,35023,23900,44610.48
D,^GSPC,0.98buythedip,71,4/11/25,35023,23900,41419.21
D,^GSPC,0.98buythedip,72,4/11/25,35023,23900,44646.37
D,^GSPC,0.98buythedip,73,4/11/25,35023,23900,42361.69
D,^GSPC,0.98buythedip,74,4/11/25,35023,23900,42574.3
D,^GSPC,0.98buythedip,75,4/11/25,35023,23900,41300.79
D,^GSPC,0.98buythedip,76,4/11/25,35023,23900,42583.32
D,^GSPC,0.98buythedip,77,4/11/25,35023,23900,44277.82
D,^GSPC,0.98buythedip,78,4/11/25,35023,23900,43257.02
D,^GSPC,0.98buythedip,79,4/11/25,35023,23900,43662.07
D,^GSPC,0.98buythedip,80,4/11/25,35023,23900,43330.17
D,^GSPC,0.98buythedip,81,4/11/25,35023,23900,42635.31
D,^GSPC,0.98buythedip,82,4/11/25,35023,23900,45071.67
D,^GSPC,0.98buythedip,83,4/11/25,35023,23900,42053.24
D,^GSPC,0.98buythedip,84,4/11/25,35023,23900,43147.53
D,^GSPC,0.98buythedip,85,4/11/25,35023,23900,44200.3
D,^GSPC,0.98buythedip,86,4/11/25,35023,23900,42415.07
D,^GSPC,0.98buythedip,87,4/11/25,35023,23900,44517.87
D,^GSPC,0.98buythedip,88,4/11/25,35023,23900,41807.25
D,^GSPC,0.98buythedip,89,4/11/25,35023,23900,41984.98
D,^GSPC,0.98buythedip,90,4/11/25,35023,23900,42421.36
D,^GSPC,0.98buythedip,91,4/11/25,35023,23900,40344.51
D,^GSPC,0.98buythedip,92,4/11/25,35023,23900,42295.2
D,^GSPC,0.98buythedip,93,4/11/25,35023,23900,44434.55
D,^GSPC,0.98buythedip,94,4/11/25,35023,23900,43521.41
D,^GSPC,0.98buythedip,95,4/11/25,35023,23900,42821.08
D,^GSPC,0.98buythedip,96,4/11/25,35023,23900,43013.8
D,^GSPC,0.98buythedip,97,4/11/25,35023,23900,46509.19
D,^GSPC,0.98buythedip,98,4/11/25,35023,23900,43632.32
D,^GSPC,0.98buythedip,99,4/11/25,35023,23900,42250.29
D,^GSPC,0.98buythedip,100,4/11/25,35023,23900,44549.24
D,^GSPC,complexbuythedip,1,4/11/25,43335.46,18200,41972.41
D,^GSPC,complexbuythedip,2,4/11/25,43335.46,18200,42822.76
D,^GSPC,complexbuythedip,3,4/11/25,43335.46,18200,41552.49
D,^GSPC,complexbuythedip,4,4/11/25,43335.46,18200,44473.75
D,^GSPC,complexbuythedip,5,4/11/25,43335.46,18200,43723.49
D,^GSPC,complexbuythedip,6,4/11/25,43335.46,18200,41170
D,^GSPC,complexbuythedip,7,4/11/25,43335.46,18200,43140.79
D,^GSPC,complexbuythedip,8,4/11/25,43335.46,18200,43526.21
D,^GSPC,complexbuythedip,9,4/11/25,43335.46,18200,46075.46
D,^GSPC,complexbuythedip,10,4/11/25,43335.46,18200,41408.58
D,^GSPC,complexbuythedip,11,4/11/25,43335.46,18200,44730.35
D,^GSPC,complexbuythedip,12,4/11/25,43335.46,18200,42590.74
D,^GSPC,complexbuythedip,13,4/11/25,43335.46,18200,41751.66
D,^GSPC,complexbuythedip,14,4/11/25,43335.46,18200,43062.99
D,^GSPC,complexbuythedip,15,4/11/25,43335.46,18200,41772.71
D,^GSPC,complexbuythedip,16,4/11/25,43335.46,18200,44135.16
D,^GSPC,complexbuythedip,17,4/11/25,43335.46,18200,41351.87
D,^GSPC,complexbuythedip,18,4/11/25,43335.46,18200,40223.59
D,^GSPC,complexbuythedip,19,4/11/25,43335.46,18200,42692.54
D,^GSPC,complexbuythedip,20,4/11/25,43335.46,18200,47153.15
D,^GSPC,complexbuythedip,21,4/11/25,43335.46,18200,43695.24
D,^GSPC,complexbuythedip,22,4/11/25,43335.46,18200,44668.37
D,^GSPC,complexbuythedip,23,4/11/25,43335.46,18200,43373.6
D,^GSPC,complexbuythedip,24,4/11/25,43335.46,18200,42785.96
D,^GSPC,complexbuythedip,25,4/11/25,43335.46,18200,43378.26
D,^GSPC,complexbuythedip,26,4/11/25,43335.46,18200,47334.07
D,^GSPC,complexbuythedip,27,4/11/25,43335.46,18200,44337.3
D,^GSPC,complexbuythedip,28,4/11/25,43335.46,18200,43427.02
D,^GSPC,complexbuythedip,29,4/11/25,43335.46,18200,44763.78
D,^GSPC,complexbuythedip,30,4/11/25,43335.46,18200,42451.3
D,^GSPC,complexbuythedip,31,4/11/25,43335.46,18200,43427.25
D,^GSPC,complexbuythedip,32,4/11/25,43335.46,18200,46598.29
D,^GSPC,complexbuythedip,33,4/11/25,43335.46,18200,43973.57
D,^GSPC,complexbuythedip,34,4/11/25,43335.46,18200,40970.6
D,^GSPC,complexbuythedip,35,4/11/25,43335.46,18200,42920.74
D,^GSPC,complexbuythedip,36,4/11/25,43335.46,18200,42909.22
D,^GSPC,complexbuythedip,37,4/11/25,43335.46,18200,44760.88
D,^GSPC,complexbuythedip,38,4/11/25,43335.46,18200,43448.32
D,^GSPC,complexbuythedip,39,4/11/25,43335.46,18200,44747.36
D,^GSPC,complexbuythedip,40,4/11/25,43335.46,18200,42511.81
D,^GSPC,complexbuythedip,41,4/11/25,43335.46,18200,43644.44
D,^GSPC,complexbuythedip,42,4/11/25,43335.46,18200,44149.51
D,^GSPC,complexbuythedip,43,4/11/25,43335.46,18200,45362.46
D,^GSPC,complexbuythedip,44,4/11/25,43335.46,18200,44760.21
D,^GSPC,complexbuythedip,45,4/11/25,43335.46,18200,44908.29
D,^GSPC,complexbuythedip,46,4/11/25,43335.46,18200,44532.62
D,^GSPC,complexbuythedip,47,4/11/25,43335.46,18200,41814.64
D,^GSPC,complexbuythedip,48,4/11/25,43335.46,18200,43064.39
D,^GSPC,complexbuythedip,49,4/11/25,43335.46,18200,42697.57
D,^GSPC,complexbuythedip,50,4/11/25,43335.46,18200,43238.86
D,^GSPC,complexbuythedip,51,4/11/25,43335.46,18200,39667.81
D,^GSPC,complexbuythedip,52,4/11/25,43335.46,18200,45649.5
D,^GSPC,complexbuythedip,53,4/11/25,43335.46,18200,42559.46
D,^GSPC,complexbuythedip,54,4/11/25,43335.46,18200,41085.48
D,^GSPC,complexbuythedip,55,4/11/25,43335.46,18200,42325.18
D,^GSPC,complexbuythedip,56,4/11/25,43335.46,18200,44039.78
D,^GSPC,complexbuythedip,57,4/11/25,43335.46,18200,44397.9
D,^GSPC,complexbuythedip,58,4/11/25,43335.46,18200,45274.6
D,^GSPC,complexbuythedip,59,4/11/25,43335.46,18200,43906.12
D,^GSPC,complexbuythedip,60,4/11/25,43335.46,18200,42577.64
D,^GSPC,complexbuythedip,61,4/11/25,43335.46,18200,42496.54
D,^GSPC,complexbuythedip,62,4/11/25,43335.46,18200,43288.24
D,^GSPC,complexbuythedip,63,4/11/25,43335.46,18200,43519.39
D,^GSPC,complexbuythedip,64,4/11/25,43335.46,18200,45668.99
D,^GSPC,complexbuythedip,65,4/11/25,43335.46,18200,41750.12
D,^GSPC,complexbuythedip,66,4/11/25,43335.46,18200,43831.46
D,^GSPC,complexbuythedip,67,4/11/25,43335.46,18200,44325.42
D,^GSPC,complexbuythedip,68,4/11/25,43335.46,18200,41533.94
D,^GSPC,complexbuythedip,69,4/11/25,43335.46,18200,42918.65
D,^GSPC,complexbuythedip,70,4/11/25,43335.46,18200,44610.48
D,^GSPC,complexbuythedip,71,4/11/25,43335.46,18200,41419.21
D,^GSPC,complexbuythedip,72,4/11/25,43335.46,18200,44646.37
D,^GSPC,complexbuythedip,73,4/11/25,43335.46,18200,42361.69
D,^GSPC,complexbuythedip,74,4/11/25,43335.46,18200,42574.3
D,^GSPC,complexbuythedip,75,4/11/25,43335.46,18200,41300.79
D,^GSPC,complexbuythedip,76,4/11/25,43335.46,18200,42583.32
D,^GSPC,complexbuythedip,77,4/11/25,43335.46,18200,44277.82
D,^GSPC,complexbuythedip,78,4/11/25,43335.46,18200,43257.02
D,^GSPC,complexbuythedip,79,4/11/25,43335.46,18200,43662.07
D,^GSPC,complexbuythedip,80,4/11/25,43335.46,18200,43330.17
D,^GSPC,complexbuythedip,81,4/11/25,43335.46,18200,42635.31
D,^GSPC,complexbuythedip,82,4/11/25,43335.46,18200,45071.67
D,^GSPC,complexbuythedip,83,4/11/25,43335.46,18200,42053.24
D,^GSPC,complexbuythedip,84,4/11/25,43335.46,18200,43147.53
D,^GSPC,complexbuythedip,85,4/11/25,43335.46,18200,44200.3
D,^GSPC,complexbuythedip,86,4/11/25,43335.46,18200,42415.07
D,^GSPC,complexbuythedip,87,4/11/25,43335.46,18200,44517.87
D,^GSPC,complexbuythedip,88,4/11/25,43335.46,18200,41807.25
D,^GSPC,complexbuythedip,89,4/11/25,43335.46,18200,41984.98
D,^GSPC,complexbuythedip,90,4/11/25,43335.46,18200,42421.36
D,^GSPC,complexbuythedip,91,4/11/25,43335.46,18200,40344.51
D,^GSPC,complexbuythedip,92,4/11/25,43335.46,18200,42295.2
D,^GSPC,complexbuythedip,93,4/11/25,43335.46,18200,44434.55
D,^GSPC,complexbuythedip,94,4/11/25,43335.46,18200,43521.41
D,^GSPC,complexbuythedip,95,4/11/25,43335.46,18200,42821.08
D,^GSPC,complexbuythedip,96,4/11/25,43335.46,18200,43013.8
D,^GSPC,complexbuythedip,97,4/11/25,43335.46,18200,46509.19
D,^GSPC,complexbuythedip,98,4/11/25,43335.46,18200,43632.32
D,^GSPC,complexbuythedip,99,4/11/25,43335.46,18200,42250.29
D,^GSPC,complexbuythedip,100,4/11/25,43335.46,18200,44549.24
